103607	98368	64245	
456	108554	15473	
13541	92765	86711	
39880	96018	101536	
65037	39492	28447	
109979	27825	104446	
81015	43459	92434	
40075	22852	48749	
89811	103985	75453	
76269	79079	16883	
28857	65094	10683	
50427	25955	55619	
82941	50180	64070	
92944	100779	46321	
81335	108726	102726	
86236	51090	71377	
71750	67695	59229	
12752	70854	49353	
107321	55097	100479	
55805	82534	28566	
33235	6973	26038	
63680	576	14735	
9930	107142	48917	
52009	90264	762	
91648	23758	80878	
2984	106149	31621	
54752	10692	93996	
93394	83678	4495	
48657	106787	31921	
73669	54207	51033	
91908	30871	71270	
83985	31343	40784	
4872	25358	52862	
82550	62436	36773	
21904	87086	16922	
34053	6283	15516	
82206	22800	69069	
26230	109639	107931	
26926	60996	48055	
102206	53777	47191	
38468	93768	91065	
37523	70405	40242	
25704	72602	10921	
52862	88451	83670	
105664	21212	31361	
2402	100189	89144	
36658	109557	61011	
65172	61484	73597	
20877	81966	95073	
47332	13562	93197	
75133	86210	88277	
11037	44107	84798	
74898	42469	30374	
1554	8421	64977	
79405	53226	44557	
28497	100176	53048	
67613	91629	72935	
52280	67930	83523	
22626	16811	68144	
35327	88955	30370	
12816	81926	23592	
46457	95844	25358	
98748	29293	94580	
40253	59981	71627	
25808	66525	69776	
100615	90381	28105	
90304	101702	43549	
18343	108270	45048	
21351	94146	18979	
75285	47221	109362	
56848	39523	56828	
80874	61462	43249	
31943	101215	61794	
83684	10028	51664	
50144	20747	4608	
108901	107824	76928	
20390	3768	17014	
38254	274	54314	
99707	21962	51548	
11236	1841	76847	
44400	83420	21060	
44954	23955	42048	
100492	48143	42416	
1874	32447	51557	
10575	61359	104180	
38085	70743	12461	
106513	64442	48779	
54033	68214	51413	
4032	8779	84818	
74737	108815	22239	
64403	95933	30341	
70544	36844	34939	
106823	34282	89358	
6149	28963	82828	
25977	30695	68018	
48689	83420	10284	
30170	106586	55352	
45480	103280	13481	
43666	79759	80603	
1564	71496	72353	
9971	93140	43467	
8515	45639	43650	
48154	67851	88638	
93069	63839	36280	
100614	97458	37795	
29883	58681	4632	
9196	13446	19709	
72766	99991	45743	
51914	43972	97937	
65280	26246	8835	
16367	94335	65084	
19882	50109	44085	
3324	8214	1011	
81534	104075	98493	
49620	12524	5819	
7431	64368	29591	
96598	26841	91402	
8613	17604	4303	
53043	47826	54556	
34661	98629	22844	
70998	1907	62716	
82318	40815	68771	
102158	103559	54694	
76384	49116	65414	
107795	95677	16960	
79093	95239	49918	
60902	15359	9647	
15415	81287	47614	
69282	95504	34545	
25685	104666	1105	
80114	72967	98159	
16368	33379	90787	
12895	95844	53970	
16813	38698	18420	
55431	105545	74841	
29698	69880	1638	
37854	88605	104904	
44101	45847	89479	
57194	82277	50140	
34789	57283	73757	
3000	22316	76333	
87813	51669	9678	
34088	103393	18064	
54288	52492	18970	
33579	70151	43193	
34139	55009	50303	
50735	55317	11412	
45160	102874	74895	
91666	83549	24645	
104126	50822	96226	
47183	14317	84315	
71369	70842	24137	
86844	42721	103552	
101148	43382	11628	
46032	105380	102063	
1532	18295	52031	
96399	11097	102954	
18949	74444	42737	
38415	11857	33333	
53884	11948	72861	
27636	29691	99495	
72202	19702	14909	
90396	106761	90887	
81726	93981	67017	
31222	84156	102964	
91693	32584	32727	
40275	63881	104	
71236	6461	1433	
9788	3470	87933	
44206	83666	79098	
73940	18966	63706	
101221	52752	89655	
28141	9852	62264	
89799	17707	37655	
51188	62507	99875	
89363	106905	17226	
69339	91548	52803	
15358	37855	5235	
73146	16966	41558	
80817	96807	46539	
86512	28856	27456	
22269	34315	7394	
56767	57592	64757	
44393	93185	104905	
90620	56914	3242	
3367	79025	77255	
13477	55184	57563	
55711	61001	72113	
36216	101643	68552	
60753	89982	36720	
80577	5466	94928	
27101	107781	16645	
56636	101800	24615	
15106	63697	20809	
106652	2673	105710	
99650	86801	69040	
37061	58025	68124	
13457	81278	79844	
80027	23446	31848	
98064	11833	74332	
90094	17423	97282	
14152	15803	100471	
44196	65537	3642	
89739	78216	4885	
18912	40892	90116	
84964	53707	23903	
29466	76898	35792	
21985	73234	2614	
19328	25084	3426	
68849	29510	38289	
57884	39372	44591	
17413	8468	37499	
36070	14025	46381	
6350	10316	22449	
68623	10117	64945	
47878	94950	76419	
9953	24662	97402	
81068	8686	28713	
29943	1720	102533	
49983	55496	56234	
56752	3829	83909	
91641	26760	54935	
84406	14205	72628	
20767	86643	85606	
77538	68699	41706	
78310	46545	48573	
17835	88543	83257	
108540	55379	97895	
60535	23927	55652	
6488	46121	17018	
99261	104772	77186	
85641	29643	42933	
93595	48841	88220	
107635	37271	85870	
40811	28862	34384	
64751	55469	17515	
59491	53670	103191	
10812	59301	93283	
87370	16936	66081	
73728	108396	18394	
101567	51855	60756	
90324	35570	36560	
20978	56308	44014	
3887	59705	44351	
79475	39994	14393	
18122	81291	101408	
5085	46904	77948	
2452	23374	44878	
51643	22561	47666	
64690	60606	4216	
12021	87089	41099	
27044	81122	55599	
22802	83887	68638	
3866	97011	94477	
98865	52743	40446	
58182	71297	57294	
102966	20353	47437	
101874	91776	95260	
612	80040	11902	
63033	46351	51337	
26626	35346	52945	
22994	11217	107708	
25370	29337	3639	
41897	74098	58026	
48336	97815	66824	
33455	9850	1559	
23223	67374	57093	
89256	54914	5596	
41923	65026	71356	
71199	12898	64574	
39286	68690	84179	
99442	93798	37825	
43734	57739	89296	
104868	90692	80563	
81412	87017	46552	
94898	64052	95594	
66811	97168	59407	
2237	17820	103560	
23791	46266	101128	
42408	14748	67463	
73979	1958	86443	
14575	51811	59581	
83974	58402	61820	
94533	86617	57862	
48174	43504	30534	
68411	50320	80912	
61494	42171	104535	
104950	53389	103344	
38687	3269	44568	
87280	104468	949	
46198	108644	58477	
97668	13936	64790	
31046	25334	36247	
25817	14393	29629	
71544	103442	19225	
40261	11150	42275	
71418	21590	37140	
54720	7580	51205	
40459	86818	27491	
92306	21219	66154	
20283	26975	107945	
16877	8059	97931	
40667	8033	57442	
5579	8697	59968	
90729	642	17084	
2168	27797	17998	
46023	48172	92616	
99137	14341	74538	
32855	27418	43986	
40073	97494	9857	
94054	31583	107615	
668	100652	57645	
52545	57776	48672	
9608	16197	77767	
62775	90869	70428	
81882	3001	104816	
92805	96699	28873	
59080	96874	60690	
41061	90827	103402	
83448	102761	40226	
98391	60461	106583	
49956	79295	102655	
3779	99641	90066	
79275	35471	14290	
12991	95495	83132	
46330	41220	12780	
80404	88520	2841	
60718	68612	37457	
72458	4012	42244	
30954	94479	100163	
45253	87770	30826	
15709	12854	22862	
23597	85927	47826	
61575	72885	61488	
98553	81486	28247	
4092	35818	76119	
25557	94089	35226	
58819	44396	97898	
24275	65679	93086	
6398	23116	47690	
1191	97941	101217	
23492	17006	70409	
25071	43458	72026	
32887	40046	101167	
99086	57617	87851	
11052	7394	32492	
87089	80359	47552	
109764	18020	63177	
94568	107024	30313	
102282	52640	51360	
48069	20511	60124	
14339	92401	86003	
48262	57381	56071	
92788	97562	15013	
82219	61860	18928	
74516	265	97073	
75622	105193	69575	
95662	70601	12370	
46342	30671	106209	
58421	97147	72692	
23367	56069	94708	
85085	18995	63584	
25625	27932	68198	
90437	89105	72455	
1472	49395	3646	
69084	39871	84220	
17734	108112	70582	
28216	41551	9232	
82965	97254	21990	
103081	6667	86669	
100267	41698	41460	
94241	62493	49991	
27760	43698	104494	
48049	92851	55278	
78178	60464	108418	
77782	9273	24762	
69376	83789	85143	
2701	13349	16093	
94829	62961	1928	
108500	94469	17034	
104201	103596	102175	
553	28862	1593	
56003	40769	41031	
7051	82498	34551	
52608	33251	20046	
18770	54035	65329	
65426	53154	103095	
46300	10815	51054	
77945	30508	32933	
104181	885	43249	
5162	87014	70241	
12838	73642	97947	
95254	66879	39947	
64880	85756	103360	
86251	62514	17969	
57096	107944	95442	
93862	19130	75772	
30792	22294	43868	
57780	35077	15140	
104984	97739	10689	
81872	46208	77767	
22946	71445	36846	
848	48830	8194	
20474	50312	98456	
2899	26116	73756	
29926	83419	57921	
26853	31235	7456	
16451	27723	50448	
25044	1697	106679	
20022	94955	8390	
43699	3239	30894	
74421	14033	84050	
37610	41818	5493	
80868	62501	104059	
89967	78428	54384	
45917	91049	50471	
90674	64979	66969	
52538	47494	13697	
107187	44607	96498	
104288	50399	94438	
79666	61914	41602	
7724	1650	76692	
88476	61737	2901	
51548	104301	23091	
11556	33143	53236	
109280	77686	37357	
50102	7721	29096	
58433	29655	17099	
80410	53192	94697	
18503	66598	10779	
97630	19992	68333	
62024	86955	79540	
104640	70562	50139	
48092	75880	49080	
67980	24190	64082	
34467	47499	19642	
50155	40937	15223	
68785	3603	97759	
85124	64105	48385	
47980	96239	68077	
107811	71512	56265	
55825	9008	34195	
33442	22915	103725	
44882	52531	87726	
36264	69988	65927	
38408	87428	42579	
89303	13499	28401	
40293	86129	104769	
103511	4898	99892	
8936	70159	109040	
98171	17493	77582	
56555	53971	82901	
5295	24512	104779	
107022	45484	101704	
8711	46164	30601	
34514	21201	67319	
13629	22121	93037	
45850	44589	87269	
19510	105294	47799	
333	87850	74157	
74136	85930	11424	
22515	65290	36262	
1297	12887	106942	
14611	17738	21639	
29554	99305	1852	
69025	14671	97575	
23134	13902	84673	
29419	10336	55672	
66852	65020	33628	
3469	45095	60276	
11115	75996	54784	
43484	62498	81563	
21212	82047	69255	
95147	101953	95568	
47475	29603	95410	
108040	64598	48426	
86574	48567	5746	
101569	100549	56940	
59349	11580	66728	
94367	19638	20320	
11836	99484	68011	
28008	52266	108298	
70101	78162	16471	
104585	77545	24614	
71915	82299	15659	
52327	54720	106521	
6601	21250	29369	
62678	61777	2659	
140	28000	73920	
16423	17902	45474	
40408	60636	34201	
73415	23661	80229	
19964	75866	75869	
62826	106623	69529	
12794	14252	103442	
17847	99141	100469	
19201	21568	92744	
90046	16982	62007	
33599	94714	23963	
95292	100740	3888	
48314	22777	52423	
50966	10115	55083	
64070	98216	86985	
49246	63438	47288	
50009	84305	7438	
95568	109048	71833	
24261	56611	86744	
44824	77553	48839	
80895	35153	42569	
61637	18706	35478	
38505	30991	82536	
109893	99024	14077	
103948	15514	59461	
77620	4747	87949	
67217	7848	11479	
76731	71	2386	
37845	18735	84963	
4938	74194	39580	
46688	78722	62946	
59817	69988	40254	
39689	26058	109414	
6243	89986	12648	
26208	44763	34092	
23772	84159	33218	
18325	49437	11863	
16401	58735	103683	
58900	5749	83231	
102135	51323	65562	
61412	71001	15918	
94105	72132	21197	
31711	59243	35826	
36676	93084	1753	
94524	9058	41512	
72754	103505	9617	
44299	26280	90752	
27474	17615	35463	
85291	56731	78683	
27203	85002	103825	
28045	37293	42140	
18035	82800	9713	
22073	20656	45982	
60719	96563	5319	
84238	29572	16378	
33689	76670	26565	
97230	97789	17100	
9800	66207	10640	
95774	95151	46833	
61686	109346	26481	
101916	63138	63167	
454	18543	91165	
72906	107918	39396	
109654	68309	21871	
45375	12967	102225	
49002	36720	104448	
13637	50441	49736	
65747	50423	87895	
75992	106299	11526	
40091	42404	104521	
97194	499	69831	
25244	33476	13497	
101280	4396	77039	
54292	38794	76132	
6648	82702	64138	
102650	79113	24733	
96561	59052	8832	
34225	38449	14280	
48879	51673	44845	
11687	24317	90018	
58745	33976	104426	
7840	91973	783	
14235	25332	48804	
45476	80951	18639	
103804	57003	66752	
67481	178	91465	
72643	81795	40047	
19605	74993	82047	
64111	83673	77330	
35091	25177	37782	
19525	92130	104054	
67684	7442	73082	
19136	61334	103871	
10669	57848	56028	
79515	20055	8212	
93026	71770	86622	
24739	57494	64366	
31608	58334	75687	
2526	106134	81662	
64216	87606	82317	
62500	40004	10714	
2245	39048	82908	
103448	107275	81633	
9356	30121	1233	
30733	84667	109156	
42085	109455	97921	
88768	22383	13875	
19651	88835	72100	
91470	7465	91131	
100152	22694	7809	
107352	5488	108683	
70637	9461	85318	
73986	107479	5985	
73813	106956	22676	
36910	28755	49159	
62550	87909	49247	
91553	95884	19268	
2960	22900	100836	
95174	55037	70594	
6417	59773	69803	
44990	104872	64222	
17521	70356	7523	
48217	41991	8423	
49592	26483	102813	
107158	73556	96802	
51305	54785	36372	
38951	2142	61127	
812	58292	11418	
85103	108907	61925	
66606	5186	68679	
105282	86328	15888	
39002	88530	56467	
84652	97034	82702	
50252	103044	81520	
31319	80289	106991	
58935	65091	4744	
65599	37363	15906	
77978	90214	88076	
34606	59691	9269	
104118	74993	34966	
57936	108717	7730	
22313	77421	1890	
92247	47610	65963	
24637	16846	49205	
56543	78477	33334	
50457	95364	8200	
52808	104309	24328	
9779	94297	1982	
51303	35557	34920	
66333	107162	67957	
77982	107647	32660	
4205	42212	95380	
33000	42406	80942	
18723	88789	27691	
80373	75724	30815	
21375	89967	92326	
89114	20251	58124	
4982	9349	16448	
58224	104289	30225	
61642	1864	66952	
60797	91109	92075	
47331	16640	1817	
23823	64649	11521	
75937	83828	90058	
54822	50954	48369	
19695	10216	80423	
4201	51466	15247	
99649	63257	103255	
12607	11563	66978	
27540	106367	106355	
83357	105565	58913	
76069	54288	13599	
19715	57673	811	
27727	60993	16957	
78479	19267	76981	
91950	39612	22045	
7549	31759	60821	
86457	4582	46540	
38515	16844	106986	
50281	103650	27739	
82596	105075	109756	
107278	34524	16744	
41072	6985	20931	
59746	40031	82442	
64044	64990	47091	
32482	62645	78299	
77148	34618	36098	
104622	96296	49767	
40292	107107	89565	
43207	48586	103085	
91558	60907	80116	
57038	50057	29391	
3760	26307	11857	
34484	76372	73559	
18605	26095	77846	
97496	92564	65947	
41131	101894	85347	
103049	28074	25847	
17220	2360	8236	
74327	33164	18207	
105091	6829	71570	
65142	103652	69241	
17463	55461	29474	
46730	37462	7092	
19113	15324	79098	
93010	39027	96638	
10662	59618	34426	
33841	44437	68591	
42587	21917	82959	
15968	34627	43534	
87156	68262	16521	
95515	1528	23106	
76776	75991	78395	
83171	63559	13392	
20724	66861	108230	
60773	75401	65942	
39303	93189	84110	
61275	69799	3266	
76807	105471	35128	
65365	45052	99443	
77436	40923	25064	
45264	11008	24412	
100669	33217	107314	
87820	41353	3806	
81697	71435	59133	
55300	35296	107863	
32239	42656	46918	
65489	84350	103786	
7045	6253	5709	
99950	37444	78163	
41439	90069	71483	
74018	87661	107826	
62955	103092	98710	
57497	100072	509	
15700	22698	56709	
31645	67927	19403	
31818	108693	41616	
80003	25155	61894	
108204	9107	92200	
31348	78571	62079	
14469	104874	40972	
4565	45096	64407	
43392	36352	34503	
100870	83532	91518	
60764	18417	27882	
21622	59035	27892	
55511	4856	68947	
107471	80468	98548	
167	68411	100026	
52245	15341	97300	
3879	44461	59151	
87335	54342	14557	
74800	55769	3037	
103041	64728	67697	
89696	70839	104720	
20771	2178	75114	
33657	9034	102556	
2895	24790	46465	
27030	86027	95770	
11775	3235	45327	
26412	32125	22793	
49601	7287	59732	
107293	70264	75070	
42584	29021	19796	
30668	106923	106935	
7559	95786	32959	
108200	54660	5050	
89084	28542	12595	
109984	66842	14270	
1901	58033	69436	
85554	59274	92147	
60793	65338	40053	
25108	65560	40771	
61353	74022	25223	
16790	57771	106519	
56728	13943	37283	
106399	32313	39485	
8536	71635	88686	
65601	67430	15879	
71661	72256	62831	
73345	105686	20539	
82923	75752	100237	
75902	53757	59226	
83494	50973	62165	
79325	22763	9721	
56043	67357	2797	
30786	8590	106164	
10421	53623	98233	
16440	93189	85450	
6207	80112	82079	
24387	75405	674	
103778	40198	53598	
106429	16679	65229	
4335	12338	53053	
72718	27990	103720	
65628	23064	89634	
46652	83902	4413	
96717	60982	107850	
26076	69661	14883	
33547	39839	85690	
50484	103359	20910	
107899	19762	92219	
79838	17321	86701	
75596	93737	109317	
41920	15528	89947	
61957	33954	16003	
72198	22425	109803	
42510	16323	29468	
94000	51225	81494	
55670	46318	78121	
30700	86990	45696	
104341	34132	103293	
67852	57466	60583	
8078	58368	56991	
37653	70481	103524	
74915	67069	91039	
15324	70657	64233	
85591	31741	25317	
66132	7111	83289	
9289	68713	14150	
44057	59657	19433	
87934	26006	104645	
37672	65000	32115	
36068	92821	49936	
84411	71364	14661	
34423	94130	90928	
75898	87062	97867	
70523	19509	102336	
4694	102297	105813	
12721	55843	106109	
84186	102979	11752	
79021	89739	33439	
94282	84514	3136	
76608	23211	96347	
32173	17315	47217	
72352	80844	97066	
60191	46644	27286	
76320	51778	89492	
40541	19624	51418	
106877	137	61678	
99123	106234	96253	
41583	23535	50522	
68725	104884	32929	
46592	95727	54472	
2345	6820	24003	
19675	14103	50055	
44688	21520	55214	
63556	34500	75921	
54806	49009	48855	
86514	95022	24837	
28581	49299	81836	
67556	54534	76862	
47794	63605	58076	
16065	68895	105012	
94984	86310	88559	
108452	51754	72013	
28881	61596	72659	
103867	84179	103474	
10280	12091	27563	
4406	27845	96835	
72900	64693	74540	
90466	22883	5021	
63449	105254	68438	
103120	78867	5786	
96696	37266	35169	
43404	107283	5661	
61622	10028	8850	
20740	57946	69536	
69058	78164	52103	
97796	33301	69398	
39725	32479	58114	
25601	51922	16738	
35436	78908	72634	
22633	60189	28241	
71854	22308	77631	
103133	18876	34095	
46836	17403	17324	
22559	2034	81721	
72323	17391	92044	
54900	68784	60327	
91509	47681	37386	
8395	14044	89996	
106388	73770	42995	
100364	12317	56298	
64370	77265	19849	
92874	57598	20882	
84129	103342	33566	
7410	65564	37659	
54725	89271	20334	
73568	94691	19761	
6869	42824	27526	
43912	8259	98988	
39261	57342	42530	
68246	7461	35667	
55449	109857	73506	
65096	10	36124	
75516	23531	22788	
49101	68371	305	
89660	98802	11376	
40097	8228	14258	
5081	64413	61413	
39907	69968	101772	
81326	36628	3690	
90339	21448	27338	
27239	95298	86821	
74121	31315	22746	
107557	49112	32936	
1884	108021	39623	
82637	100429	73892	
4204	35279	50709	
53747	65480	77498	
66615	75481	13641	
30739	46667	55744	
92792	43174	16871	
7087	39155	107496	
105436	36853	277	
19128	97725	13423	
99873	56615	86698	
108246	89582	36672	
21802	30792	39708	
85237	46551	61761	
32869	45928	54419	
79062	50814	98387	
103241	59005	18588	
51397	3583	30860	
70484	20298	106647	
68621	107419	14709	
41844	42155	23548	
17964	32889	101581	
109160	80961	49933	
14267	57687	89144	
39355	87713	2140	
40121	50774	36847	
37639	23700	57722	
87626	90869	42972	
30621	36899	4162	
498	82341	86898	
70398	93119	109651	
4015	28508	85309	
5260	45692	32455	
92435	62905	91090	
63696	31083	79940	
2583	32563	25985	
37011	633	91240	
2202	24897	61626	
74181	36942	73751	
20663	32528	93604	
66906	89143	98017	
13113	98910	92253	
109734	98621	24889	
13369	57361	24378	
81858	105793	23260	
98065	88072	104615	
84509	74323	22126	
64296	9428	79225	
73956	94001	79425	
65904	103937	71997	
70034	68660	28156	
92415	11754	15496	
38602	26713	97614	
33840	87986	94807	
76507	85133	63627	
39279	72816	89305	
75862	68318	54195	
42124	60463	52224	
27108	24885	12163	
10221	82437	51758	
65273	41166	83622	
24973	108720	68460	
104175	61546	19096	
32231	48601	28124	
21962	85266	28681	
100988	28821	56044	
54298	91595	72662	
51833	102726	62447	
101651	24239	37681	
25624	3428	95165	
2914	81873	23982	
55749	86558	41043	
61550	61707	12002	
42787	83470	79301	
100381	4587	5159	
66	108441	55877	
32787	14823	1588	
73492	91069	33716	
108591	42237	52968	
87990	10642	107075	
83544	71445	59561	
4209	68769	93229	
15696	18367	22747	
109003	81078	95432	
103039	24429	60641	
45026	29872	78172	
14878	58332	36552	
45925	20899	92902	
42430	83666	41139	
75322	22929	63480	
34268	90616	81844	
62458	16257	19775	
3558	20554	31775	
53224	66108	30351	
14191	4828	42286	
86307	67607	81414	
64827	70483	43628	
44067	82329	6106	
14185	26630	89453	
31127	92245	102216	
57731	18714	40387	
1725	87675	48670	
58923	105793	88768	
102800	32769	50961	
105766	53629	68959	
23846	58895	75402	
14244	87723	102155	
109629	20904	88464	
93898	83273	88203	
9544	106078	24551	
8265	81437	19986	
58367	67084	95156	
29809	36950	5198	
40170	51684	52817	
40088	17821	57660	
105768	105820	3911	
49160	33478	62156	
57125	72515	30893	
54998	109319	16942	
74774	65020	47216	
5942	89142	46612	
101948	2673	14204	
25673	95281	778	
55975	21275	57038	
88502	84564	64330	
77969	66738	8052	
100474	3381	47883	
81308	36083	22808	
26746	107303	28712	
16970	65498	11094	
30402	79137	97479	
34216	74313	23034	
18501	948	87166	
50826	44186	28211	
91800	28818	5289	
106267	43449	102945	
96300	69109	55708	
77075	85293	39104	
12445	109255	7057	
64223	23732	12943	
22945	37725	105408	
14464	67495	60929	
94717	45306	102721	
92140	11249	51921	
73301	47039	99640	
60409	72514	89162	
53306	15504	92254	
98367	40390	48806	
53041	21365	2254	
37016	109357	29737	
70510	108665	61817	
73390	86682	50225	
40553	64085	62531	
91024	10283	85912	
102037	9803	39920	
66928	31280	27079	
76596	40662	64161	
13060	83036	50726	
33245	57648	46268	
10928	87129	35357	
102291	105609	106441	
70812	97203	29150	
98323	105576	46832	
62552	84431	46368	
32101	109931	18110	
41532	55325	39560	
38707	84481	9621	
76611	15890	23743	
101739	58175	55684	
45319	101106	77428	
20500	85578	30230	
15795	104969	39565	
33574	47376	47728	
65001	37571	1054	
70582	74910	28243	
66137	42975	83704	
66242	30317	65846	
81546	9718	103508	
58337	43014	66734	
31676	74831	45662	
8374	84838	74737	
27749	83801	90939	
76755	108895	33300	
56329	5846	263	
90443	72667	44799	
101178	64775	24397	
6722	39106	10705	
8780	79030	81374	
68877	22146	27357	
40729	16354	102899	
52410	17054	8138	
10646	65264	47202	
106901	74346	105174	
5074	16365	51399	
61175	72021	90420	
78371	51734	87822	
103625	44973	46991	
273	24794	7817	
42825	73695	12547	
91080	43111	106560	
12485	32164	11758	
38667	109874	91253	
31072	62917	108197	
68915	46999	52148	
107150	55752	43485	
46862	97899	29537	
9304	84227	70994	
11697	71683	80899	
60650	16994	58327	
69550	55130	62121	
1450	59655	35065	
1828	29694	83204	
87621	44995	76313	
23348	69247	15217	
108740	59517	66515	
48349	50045	38737	
11477	20425	16872	
83788	58631	27598	
47650	12349	81319	
67178	8757	42670	
94709	107991	94024	
107106	9315	25897	
15774	87707	72389	
3332	39679	7973	
93239	43896	20723	
9170	15838	19834	
41802	57682	3430	
82480	32121	92558	
107323	41416	2912	
38977	21620	32150	
35351	76437	66137	
75576	102869	39894	
95701	71991	39075	
26532	54166	53292	
13653	82810	56913	
89309	22312	76982	
8835	79523	88426	
64933	67683	16361	
72098	93484	94307	
70419	5120	36853	
54484	100040	96911	
93460	24073	84062	
53687	100773	29012	
49409	27887	80501	
58413	34191	54304	
56489	93906	26579	
36085	74030	13239	
62316	639	17806	
36382	84137	60660	
99644	89714	49251	
67063	9036	46893	
41399	55955	83202	
94042	6270	61617	
70725	108709	28139	
106873	56896	46158	
9537	51604	92965	
8604	60527	53168	
41438	63166	39960	
102189	56753	45020	
69683	99973	39103	
55773	25692	86441	
83962	26978	62613	
97734	25793	56287	
29709	90390	39305	
97098	95226	22674	
107417	73164	97574	
69525	81906	43972	
31940	42348	103161	
10731	67293	6106	
44531	24402	108299	
52872	12428	44103	
11506	8090	72275	
48967	96902	8556	
12950	105885	83517	
96683	82613	75960	
71265	81456	100630	
10811	45121	58679	
51140	76238	17606	
109406	1492	96594	
98110	87192	46599	
69394	92774	35618	
98165	77525	99256	
89661	66764	90368	
78782	95226	76164	
18359	107842	70548	
27054	61940	22373	
11254	89657	52528	
1000	56717	54880	
24495	50394	29416	
26851	72329	108030	
96797	82688	48994	
